name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"53.562762,9.573723",6/22/2024,21.1,14.6,17.9,21.1,14.6,17.9,14,79.2,1.263,100,37.5,rain,0,0,43.2,22.2,266.5,1009.9,66.9,29,248.3,21.6,8,,2024-06-22T04:52:26,2024-06-22T21:55:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",6/23/2024,21.6,12.9,17.2,21.6,12.9,17.2,12.2,74.3,0,0,0,,0,0,36,20,287.1,1017.8,31.1,26.8,195.6,16.7,9,,2024-06-23T04:52:45,2024-06-23T21:55:21,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",6/24/2024,23.4,9.4,17.6,23.4,9.4,17.6,12.7,75.3,0,0,0,,0,0,18.4,10.7,342.3,1020.7,8.3,30.6,198.3,17.2,8,,2024-06-24T04:53:07,2024-06-24T21:55:22,0.59,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",6/25/2024,27.3,13.2,21,27.6,13.2,21.1,14.6,69.7,0,0,0,,0,0,25.2,18.1,73.5,1018.3,1.8,38,267.6,23,8,,2024-06-25T04:53:33,2024-06-25T21:55:20,0.62,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",6/26/2024,29.3,14.7,22.6,29.8,14.7,22.8,16.1,69.2,0,0,0,,0,0,29.5,16.2,68.2,1013.5,1.3,40.2,285.1,24.6,8,,2024-06-26T04:54:02,2024-06-26T21:55:14,0.66,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",6/27/2024,32.1,17.2,23.2,32.9,17.2,23.5,18.3,76.3,1.741,100,33.33,rain,0,0,31,18.2,126.9,1008.5,33.8,34.6,181.9,15.6,8,,2024-06-27T04:54:33,2024-06-27T21:55:05,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",6/28/2024,23.3,14.9,19.8,23.3,14.9,19.8,14.5,74.3,0.002,100,8.33,rain,0,0,45,26.4,272.4,1012,45.9,25.7,252,21.9,9,,2024-06-28T04:55:08,2024-06-28T21:54:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",6/29/2024,25.4,12.2,19.3,25.4,12.2,19.3,12.5,67.7,0.197,100,4.17,rain,0,0,25.2,14.6,118.5,1015.8,24.5,36.6,251.1,21.7,8,,2024-06-29T04:55:46,2024-06-29T21:54:36,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",6/30/2024,20.6,15.2,18,20.6,15.2,18,15.5,85.9,11.622,100,75,rain,0,0,42.1,15.5,331.5,1006.4,87.6,27.7,87.3,7.7,5,,2024-06-30T04:56:27,2024-06-30T21:54:16,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/1/2024,18.6,12.6,14.9,18.6,12.6,14.9,12.3,85.7,9.872,100,66.67,rain,0,0,45.4,23.4,299.9,1011.6,82.2,25.5,97.6,8.4,4,,2024-07-01T04:57:11,2024-07-01T21:53:53,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/2/2024,16.4,13.2,14.3,16.4,13.2,14.3,12.2,87.9,4.508,100,70.83,rain,0,0,40.7,20.8,266.5,1010.8,97,29.9,135.6,11.6,8,,2024-07-02T04:57:58,2024-07-02T21:53:27,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/3/2024,16.5,12.1,13.9,16.5,12.1,13.9,9.8,77,0.024,100,50,rain,0,0,38.2,19.7,243.2,1008.2,87.6,40.2,121.5,10.4,5,,2024-07-03T04:58:48,2024-07-03T21:52:57,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/4/2024,17.8,11.1,14.4,17.8,11.1,14.4,10.1,77.2,6.24,100,45.83,rain,0,0,57.6,30.4,244.1,1004.5,55.2,34.2,191.6,16.7,9,,2024-07-04T04:59:40,2024-07-04T21:52:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/5/2024,18.8,10.7,15,18.8,10.7,15,10.3,73.6,3.297,100,20.83,rain,0,0,59.4,29.2,218,1007.6,42.9,36.5,184.8,16,9,,2024-07-05T05:00:35,2024-07-05T21:51:47,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/6/2024,25.3,13.9,19.2,25.3,13.9,19.2,13.2,70,4.178,100,8.33,rain,0,0,61.2,30.3,199.5,1001.6,85.6,44.4,158.9,13.8,7,,2024-07-06T05:01:33,2024-07-06T21:51:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/7/2024,21,11.9,16.2,21,11.9,16.2,9.2,64.9,0.006,100,12.5,rain,0,0,49.3,20.7,227.9,1010.8,36.3,44.1,213.3,18.4,8,,2024-07-07T05:02:33,2024-07-07T21:50:24,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/8/2024,22.6,12.2,17.5,22.6,12.2,17.5,11.6,71.1,0.42,100,25,rain,0,0,41.8,16.8,244.3,1017.2,49.4,39.5,224,19.3,8,,2024-07-08T05:03:36,2024-07-08T21:49:38,0.08,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/9/2024,29.3,16.1,22,29.4,16.1,22.1,14.8,65.3,0,0,0,,0,0,32,16.4,99.6,1017,83.9,39,201.2,17.3,7,,2024-07-09T05:04:41,2024-07-09T21:48:49,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/10/2024,25.3,19.1,21.8,25.3,19.1,21.8,16.9,74.5,3.943,100,25,rain,0,0,35.3,14.8,222.3,1013.8,79.8,37.3,152.7,13.1,9,,2024-07-10T05:05:49,2024-07-10T21:47:56,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/11/2024,24,15.4,19.5,24,15.4,19.5,14.3,74.2,5.176,100,25,rain,0,0,35.3,19.1,255.9,1016.1,50.3,26.9,220.6,19,8,,2024-07-11T05:06:59,2024-07-11T21:47:01,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/12/2024,22,12.8,18.2,22,12.8,18.2,14.9,82,6.821,100,20.83,rain,0,0,49,20.5,60.6,1012.1,71.7,27.7,172.2,15,8,,2024-07-12T05:08:10,2024-07-12T21:46:02,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/13/2024,19.5,13.7,16,19.5,13.7,16,12.9,82.6,0.637,100,33.33,rain,0,0,48.6,24,208.7,1009.1,84.9,27,169.5,14.6,9,,2024-07-13T05:09:24,2024-07-13T21:45:00,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/14/2024,22,12.2,17,22,12.2,17,11.7,73,0.085,100,25,rain,0,0,47.5,20.4,210.7,1012,20.8,37.7,240.5,20.8,9,,2024-07-14T05:10:40,2024-07-14T21:43:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/15/2024,24.3,10.7,18.4,24.3,10.7,18.4,11.9,68.7,0,0,0,,0,0,37.1,17.8,208.4,1012.4,32,36.2,237.7,20.8,8,,2024-07-15T05:11:58,2024-07-15T21:42:49,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/16/2024,24.8,15.9,19.7,24.8,15.9,19.7,15,76.4,7.038,100,50,rain,0,0,43.6,23.8,184.1,1009.7,78.9,33,146.5,12.6,8,,2024-07-16T05:13:18,2024-07-16T21:41:38,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/17/2024,19.5,14.7,16.9,19.5,14.7,16.9,14.6,86.8,3.116,100,66.67,rain,0,0,47.9,19.9,245.7,1016.7,64.7,34.4,116,10,7,,2024-07-17T05:14:39,2024-07-17T21:40:26,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/18/2024,23.8,10.2,17.8,23.8,10.2,17.8,14,80.1,0.002,100,8.33,rain,0,0,17.6,8.8,249.5,1023.3,43.4,26.2,142.6,12.2,4,,2024-07-18T05:16:03,2024-07-18T21:39:10,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/19/2024,26.8,13.3,20.9,27,13.3,20.9,15.2,73.2,0,0,0,,0,0,19.1,9.2,32.4,1021,40.1,27.8,256.1,22.2,8,,2024-07-19T05:17:27,2024-07-19T21:37:52,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/20/2024,28.2,15.1,22.1,28.5,15.1,22.2,16,70.6,0,0,0,,0,0,29.9,16.9,94.5,1013,6.3,42.5,253.7,21.9,8,,2024-07-20T05:18:54,2024-07-20T21:36:31,0.47,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/21/2024,30.1,17.6,22.5,30.8,17.6,22.7,17.5,75.8,3.462,100,29.17,rain,0,0,25.9,14.6,123.8,1007.5,49.7,33.2,163.8,14.2,7,,2024-07-21T05:20:21,2024-07-21T21:35:08,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/22/2024,21,13.9,18.7,21,13.9,18.7,15,80.9,4.127,100,54.17,rain,0,0,42.5,23.5,287,1013.4,63.4,16.3,128.1,11,7,,2024-07-22T05:21:50,2024-07-22T21:33:42,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/23/2024,23.5,14.2,18.6,23.5,14.2,18.6,15.5,82.7,1.34,100,41.67,rain,0,0,45,16.5,212,1015.2,76.5,37.8,100.1,8.6,5,,2024-07-23T05:23:21,2024-07-23T21:32:14,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/24/2024,20.5,12.9,17.3,20.5,12.9,17.3,13,77.1,0.006,100,20.83,rain,0,0,41.8,22.4,291.1,1017.6,41.2,31.9,214.1,18.4,8,,2024-07-24T05:24:52,2024-07-24T21:30:43,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/25/2024,22.9,11,17.2,22.9,11,17.2,10.7,68.5,0,0,0,,0,0,23.8,10.7,201.1,1015.3,46.3,24.2,237.5,20.4,7,,2024-07-25T05:26:25,2024-07-25T21:29:10,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/26/2024,21.6,15.9,18,21.6,15.9,18,16.1,88.9,13.887,100,70.83,rain,0,0,36.7,14.6,192.6,1010.3,96.4,24.9,52.8,4.7,2,,2024-07-26T05:27:59,2024-07-26T21:27:35,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/27/2024,23.1,10.9,17.9,23.1,10.9,17.9,14,80,0.416,100,12.5,rain,0,0,13.3,8.5,58.5,1014.1,79.5,23.9,193.9,16.7,8,,2024-07-27T05:29:34,2024-07-27T21:25:58,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/28/2024,21.3,14.4,18,21.3,14.4,18,13.9,79,20.744,100,37.5,rain,0,0,40.3,26,296.6,1021.2,25.5,29.8,237.4,20.5,8,,2024-07-28T05:31:10,2024-07-28T21:24:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,C7997,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/29/2024,23.3,9.7,17.5,23.3,9.7,17.5,12.3,74.6,0,0,0,,0,0,21.2,11.1,295.1,1024.8,5.3,19.5,263.5,22.8,8,,2024-07-29T05:32:46,2024-07-29T21:22:37,0.78,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,C7997,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/30/2024,27.4,11.6,20.2,27.6,11.6,20.3,14.1,71,0,0,0,,0,0,18.7,10.5,39,1018.5,12.5,36.9,256.3,22,7,,2024-07-30T05:34:24,2024-07-30T21:20:54,0.82,Clear,Clear conditions throughout the day.,clear-day,"00704,01451,E9645,C7997,04857,01981,00760,01975,04039"
"53.562762,9.573723",7/31/2024,26.2,14.5,20.6,26.2,14.5,20.6,14,68.5,0,0,0,,0,0,23,13.8,342.1,1015.5,27.5,33.4,217.9,18.9,8,,2024-07-31T05:36:02,2024-07-31T21:19:08,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"00704,E9645,01451,C7997,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/1/2024,22.9,12.6,18.4,22.9,12.6,18.4,13.3,73.6,0,0,0,,0,0,23.8,12.7,347.4,1013.6,27.8,37.8,213.7,18.6,7,,2024-08-01T05:37:41,2024-08-01T21:17:21,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,C7997,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/2/2024,21.3,15.4,17.8,21.3,15.4,17.8,13.8,77.9,0.097,100,8.33,rain,0,0,22.3,12.2,338.6,1012.8,85.5,38.6,134.9,11.5,5,,2024-08-02T05:39:21,2024-08-02T21:15:32,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/3/2024,25.3,13.2,19.2,25.3,13.2,19.2,15.3,80.4,2.925,100,12.5,rain,0,0,26.6,13.2,226.9,1011.1,55.4,20.5,183.2,15.8,8,,2024-08-03T05:41:01,2024-08-03T21:13:41,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/4/2024,19.8,14.3,18.1,19.8,14.3,18.1,14.6,80.9,1.09,100,45.83,rain,0,0,47.2,24.4,278.9,1011.7,67.3,27.4,165,14.3,8,,2024-08-04T05:42:42,2024-08-04T21:11:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/5/2024,23.1,12.3,17.7,23.1,12.3,17.7,12.6,74.7,0,0,0,,0,0,21.6,10.5,245.5,1015,54.8,34.2,137.7,11.9,5,,2024-08-05T05:44:24,2024-08-05T21:09:54,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/6/2024,28.3,12.9,20.7,28.3,12.9,20.7,14.5,70.9,0,0,0,,0,0,28.1,14.9,132.5,1012.7,17,38.8,232.5,20.2,7,,2024-08-06T05:46:06,2024-08-06T21:07:58,0.06,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/7/2024,26.4,16.7,20.1,26.4,16.7,20.1,16.4,80.4,9.375,100,37.5,rain,0,0,29.5,16.4,225.6,1010.5,74.5,35.4,155.4,13.3,7,,2024-08-07T05:47:48,2024-08-07T21:06:01,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/8/2024,23.3,12.4,17.9,23.3,12.4,17.9,14,79.7,0.002,100,8.33,rain,0,0,34.6,16.2,251.6,1014.9,51.9,29.1,118.2,10.1,5,,2024-08-08T05:49:31,2024-08-08T21:04:02,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/9/2024,22.1,15.4,18.6,22.1,15.4,18.6,15.4,82.1,1.822,100,37.5,rain,0,0,52.9,23.4,222.9,1012.3,74.7,35.2,113.8,9.8,7,,2024-08-09T05:51:14,2024-08-09T21:02:01,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/10/2024,23.8,12.6,18.3,23.8,12.6,18.3,13.4,74.5,0,0,0,,0,0,46.1,20.1,254.8,1017.7,43.1,40.7,109.5,9.8,4,,2024-08-10T05:52:57,2024-08-10T20:59:59,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/11/2024,23.3,14.1,18.7,23.3,14.1,18.7,13.5,73.2,0,0,0,,0,0,30.6,21.1,283.1,1021.3,44.4,32.1,214.3,18.5,8,,2024-08-11T05:54:41,2024-08-11T20:57:56,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/12/2024,25.4,9.7,18.3,25.4,9.7,18.3,12.8,73.1,0,0,0,,0,0,28.4,13.3,82.6,1016.9,0.5,28.3,248.5,21.4,7,,2024-08-12T05:56:25,2024-08-12T20:55:52,0.25,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/13/2024,30.7,15.9,23.1,31.8,15.9,23.4,15,61.9,0,0,0,,0,0,34.6,18,112.8,1011.3,20.8,44.7,230.8,19.9,7,,2024-08-13T05:58:09,2024-08-13T20:53:46,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/14/2024,24.1,17.1,20.1,24.1,17.1,20.1,18.2,89.6,26.919,100,54.17,rain,0,0,20.2,13.5,32.5,1011.8,93.3,22.9,27.2,2.3,1,,2024-08-14T05:59:53,2024-08-14T20:51:38,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00704,E9645,C7997,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/15/2024,24.8,18,20.8,24.8,18,20.8,18.4,87.2,0.008,100,8.33,rain,0,0,29.2,14.1,221,1014.3,90.7,15.6,78.6,6.6,3,,2024-08-15T06:01:37,2024-08-15T20:49:30,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/16/2024,22.1,17.4,19.6,22.1,17.4,19.6,17.4,87.2,2.775,100,37.5,rain,0,0,36.7,16.8,221.5,1013.8,73.6,27.1,77.3,6.6,3,,2024-08-16T06:03:22,2024-08-16T20:47:21,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/17/2024,20.6,13.9,17.9,20.6,13.9,17.9,15,84.1,0.117,100,25,rain,0,0,22.7,6.4,334.3,1013.4,67.9,26.4,156,13.7,8,,2024-08-17T06:05:07,2024-08-17T20:45:10,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/18/2024,20.8,11.9,15.8,20.8,11.9,15.8,13.2,85.2,0.109,100,25,rain,0,0,28.8,10.8,324.9,1012,88.7,29.3,103.8,8.9,4,,2024-08-18T06:06:52,2024-08-18T20:42:58,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/19/2024,21.2,12.1,16.8,21.2,12.1,16.8,12.3,76.7,0,0,0,,0,0,21.2,10.4,277.7,1017.4,28.7,27.9,159.9,13.8,6,,2024-08-19T06:08:36,2024-08-19T20:40:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/20/2024,25.2,10,17.7,25.2,10,17.7,13.2,77.7,0,0,0,,0,0,36.7,17.6,165.4,1012.8,32.5,27.6,195.5,16.8,7,,2024-08-20T06:10:21,2024-08-20T20:38:32,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/21/2024,18.6,14.2,16.5,18.6,14.2,16.5,13,80.7,8.605,100,75,rain,0,0,63.4,26.2,252.8,1011.3,54,32.4,189.8,16.4,9,,2024-08-21T06:12:06,2024-08-21T20:36:17,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/22/2024,21.2,13.2,17.1,21.2,13.2,17.1,11.5,70.5,0.003,100,12.5,rain,0,0,50.8,22,206.5,1010.8,88.8,44.1,81.2,6.8,3,,2024-08-22T06:13:51,2024-08-22T20:34:02,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/23/2024,24.7,14.4,20.1,24.7,14.4,20.1,13.9,68.1,0.308,100,12.5,rain,0,0,69.8,29,212.1,1005.6,93.6,39.3,124.4,10.8,8,,2024-08-23T06:15:36,2024-08-23T20:31:45,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/24/2024,28.4,13.4,20.9,29.4,13.4,21.1,16.3,76.9,0,0,0,,0,0,51.5,22.6,178.9,1008,30.1,36.1,138.3,12,7,,2024-08-24T06:17:21,2024-08-24T20:29:28,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/25/2024,20.8,12.5,17.5,20.8,12.5,17.5,12.3,73.7,5.205,100,29.17,rain,0,0,48.6,24.7,242,1015,48,33.4,144.4,12.3,7,,2024-08-25T06:19:06,2024-08-25T20:27:10,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/26/2024,22,10,16.1,22,8.8,16,10.5,72.2,0,0,0,,0,0,43.6,22,203.8,1021.6,9.3,33,180.3,15.6,6,,2024-08-26T06:20:52,2024-08-26T20:24:51,0.75,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/27/2024,25.3,9.6,17.5,25.3,9.3,17.5,12,74.2,0,0,0,,0,0,25.6,13.3,147,1023.1,29.7,29.1,205.5,17.7,7,,2024-08-27T06:22:37,2024-08-27T20:22:31,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/28/2024,28.1,12.7,19.8,28.4,12.7,19.9,14.3,72.3,0,0,0,,0,0,28.4,14.7,113.9,1018.7,0.3,40.4,210.8,18.4,6,,2024-08-28T06:24:21,2024-08-28T20:20:11,0.8,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/29/2024,30.6,15.2,22.7,31.3,15.2,22.9,17.1,73.2,0,0,0,,0,0,36.4,18.1,217,1015.3,17.5,32.8,192.2,16.5,6,,2024-08-29T06:26:06,2024-08-29T20:17:50,0.84,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/30/2024,20.1,14.8,17.5,20.1,14.8,17.5,14.1,81.4,1.036,100,25,rain,0,0,24.8,9.7,322.4,1022,93.9,26.7,125.6,10.9,5,,2024-08-30T06:27:51,2024-08-30T20:15:29,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",8/31/2024,21.5,9.1,15.7,21.5,9.1,15.7,10.4,73.2,0,0,0,,0,0,29.9,13.3,45.5,1026.3,6.9,23.7,207.5,18,6,,2024-08-31T06:29:36,2024-08-31T20:13:07,0.91,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",9/1/2024,23.6,10.4,17.5,23.6,10.4,17.5,11.9,71.8,0,0,0,,0,0,37.8,17.9,73.4,1021.9,44.7,30.1,173.3,15.1,6,,2024-09-01T06:31:21,2024-09-01T20:10:44,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",9/2/2024,24.7,12.4,18.2,24.7,12.4,18.2,12.6,72.7,0,0,0,,0,0,34.6,18.4,99.4,1015.5,47,33.8,184.2,16.1,6,,2024-09-02T06:33:06,2024-09-02T20:08:21,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",9/3/2024,27.7,15.2,21.1,29.1,15.2,21.4,15.7,72,0,0,0,,0,0,26.3,12.2,164.8,1014,49.7,32.3,162.8,14,6,,2024-09-03T06:34:51,2024-09-03T20:05:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,01451,04857,01981,00760,01975,04039"
